admin0_code,date,cases,deaths
AF,2020-02-24,1,0
AF,2020-02-25,1,0
AF,2020-02-26,1,0
AF,2020-02-27,1,0
AF,2020-02-28,1,0
AF,2020-02-29,1,0
AF,2020-03-01,1,0
AF,2020-03-02,1,0
AF,2020-03-03,1,0
AF,2020-03-04,1,0
AF,2020-03-05,1,0
AF,2020-03-06,1,0
AF,2020-03-07,1,0
AF,2020-03-08,4,0
AF,2020-03-09,4,0
AF,2020-03-10,5,0
AF,2020-03-11,7,0
AF,2020-03-12,7,0
AF,2020-03-13,7,0
AF,2020-03-14,11,0
AF,2020-03-15,16,0
AF,2020-03-16,21,0
AF,2020-03-17,22,0
AF,2020-03-18,22,0
AF,2020-03-19,22,0
AF,2020-03-20,24,0
AF,2020-03-21,24,0
AF,2020-03-22,40,1
AF,2020-03-23,40,1
AF,2020-03-24,74,1
AF,2020-03-25,84,2
AF,2020-03-26,94,4
AF,2020-03-27,110,4
AF,2020-03-28,110,4
AF,2020-03-29,120,4
AF,2020-03-30,170,4
AF,2020-03-31,174,4
AF,2020-04-01,237,4
AF,2020-04-02,273,6
AF,2020-04-03,281,6
AF,2020-04-04,299,7
AF,2020-04-05,349,7
AF,2020-04-06,367,11
AF,2020-04-07,423,14
AF,2020-04-08,444,14
AF,2020-04-09,484,15
AF,2020-04-10,521,15
AF,2020-04-11,555,18
AF,2020-04-12,607,18
AF,2020-04-13,665,21
AF,2020-04-14,714,23
AF,2020-04-15,784,25
AF,2020-04-16,840,30
AF,2020-04-17,906,30
AF,2020-04-18,933,30
AF,2020-04-19,996,33
AF,2020-04-20,1026,36
AF,2020-04-21,1092,36
AF,2020-04-22,1176,40
AF,2020-04-23,1279,42
AF,2020-04-24,1351,43
AF,2020-04-25,1463,47
AF,2020-04-26,1531,50
AF,2020-04-27,1703,57
AF,2020-04-28,1828,58
AF,2020-04-29,1939,60
AF,2020-04-30,2171,64
AF,2020-05-01,2335,68
AF,2020-05-02,2469,72
AF,2020-05-03,2704,85
AF,2020-05-04,2894,90
AF,2020-05-05,3224,95
AF,2020-05-06,3392,104
AF,2020-05-07,3563,106
AF,2020-05-08,3778,109
AF,2020-05-09,4033,115
AF,2020-05-10,4402,120
AF,2020-05-11,4687,122
AF,2020-05-12,4963,127
AF,2020-05-13,5226,132
AF,2020-05-14,5639,136
AF,2020-05-15,6053,153
AF,2020-05-16,6402,168
AF,2020-05-17,6664,169
AF,2020-05-18,7072,173
AF,2020-05-19,7653,178
AF,2020-05-20,8145,187
AF,2020-05-21,8676,193
AF,2020-05-22,9216,205
AF,2020-05-23,9998,216
AF,2020-05-24,10582,218
AF,2020-05-25,11173,219
AF,2020-05-26,11831,220
AF,2020-05-27,12456,227
AL,2020-03-09,2,0
AL,2020-03-10,10,0
AL,2020-03-11,12,1
AL,2020-03-12,23,1
AL,2020-03-13,33,1
AL,2020-03-14,38,1
AL,2020-03-15,42,1
AL,2020-03-16,51,1
AL,2020-03-17,55,1
AL,2020-03-18,59,2
AL,2020-03-19,64,2
AL,2020-03-20,70,2
AL,2020-03-21,76,2
AL,2020-03-22,89,2
AL,2020-03-23,104,4
AL,2020-03-24,123,5
AL,2020-03-25,146,5
AL,2020-03-26,174,6
AL,2020-03-27,186,8
AL,2020-03-28,197,10
AL,2020-03-29,212,10
AL,2020-03-30,223,11
AL,2020-03-31,243,15
AL,2020-04-01,259,15
AL,2020-04-02,277,16
AL,2020-04-03,304,17
AL,2020-04-04,333,20
AL,2020-04-05,361,20
AL,2020-04-06,377,21
AL,2020-04-07,383,22
AL,2020-04-08,400,22
AL,2020-04-09,409,23
AL,2020-04-10,416,23
AL,2020-04-11,433,23
AL,2020-04-12,446,23
AL,2020-04-13,467,23
AL,2020-04-14,475,24
AL,2020-04-15,494,25
AL,2020-04-16,518,26
AL,2020-04-17,539,26
AL,2020-04-18,548,26
AL,2020-04-19,562,26
AL,2020-04-20,584,26
AL,2020-04-21,609,26
AL,2020-04-22,634,27
AL,2020-04-23,663,27
AL,2020-04-24,678,27
AL,2020-04-25,712,27
AL,2020-04-26,726,28
AL,2020-04-27,736,28
AL,2020-04-28,750,30
AL,2020-04-29,766,30
AL,2020-04-30,773,31
AL,2020-05-01,782,31
AL,2020-05-02,789,31
AL,2020-05-03,795,31
AL,2020-05-04,803,31
AL,2020-05-05,820,31
AL,2020-05-06,832,31
AL,2020-05-07,842,31
AL,2020-05-08,850,31
AL,2020-05-09,856,31
AL,2020-05-10,868,31
AL,2020-05-11,872,31
AL,2020-05-12,876,31
AL,2020-05-13,880,31
AL,2020-05-14,898,31
AL,2020-05-15,916,31
AL,2020-05-16,933,31
AL,2020-05-17,946,31
AL,2020-05-18,948,31
AL,2020-05-19,949,31
AL,2020-05-20,964,31
AL,2020-05-21,969,31
AL,2020-05-22,981,31
AL,2020-05-23,989,31
AL,2020-05-24,998,32
AL,2020-05-25,1004,32
AL,2020-05-26,1029,33
AL,2020-05-27,1050,33
DZ,2020-02-25,1,0
DZ,2020-02-26,1,0
DZ,2020-02-27,1,0
DZ,2020-02-28,1,0
DZ,2020-02-29,1,0
DZ,2020-03-01,1,0
DZ,2020-03-02,3,0
DZ,2020-03-03,5,0
DZ,2020-03-04,12,0
DZ,2020-03-05,12,0
DZ,2020-03-06,17,0
DZ,2020-03-07,17,0
DZ,2020-03-08,19,0
DZ,2020-03-09,20,0
DZ,2020-03-10,20,0
DZ,2020-03-11,20,0
DZ,2020-03-12,24,1
DZ,2020-03-13,26,2
DZ,2020-03-14,37,3
DZ,2020-03-15,48,4
DZ,2020-03-16,54,4
DZ,2020-03-17,60,4
DZ,2020-03-18,74,7
DZ,2020-03-19,87,9
DZ,2020-03-20,90,11
DZ,2020-03-21,139,15
DZ,2020-03-22,201,17
DZ,2020-03-23,230,17
DZ,2020-03-24,264,19
DZ,2020-03-25,302,21
DZ,2020-03-26,367,25
DZ,2020-03-27,409,26
DZ,2020-03-28,454,29
DZ,2020-03-29,511,31
DZ,2020-03-30,584,35
DZ,2020-03-31,716,44
DZ,2020-04-01,847,58
DZ,2020-04-02,986,86
DZ,2020-04-03,1171,105
DZ,2020-04-04,1251,130
DZ,2020-04-05,1320,152
DZ,2020-04-06,1423,173
DZ,2020-04-07,1468,193
DZ,2020-04-08,1572,205
DZ,2020-04-09,1666,235
DZ,2020-04-10,1761,256
DZ,2020-04-11,1825,275
DZ,2020-04-12,1914,293
DZ,2020-04-13,1983,313
DZ,2020-04-14,2070,326
DZ,2020-04-15,2160,336
DZ,2020-04-16,2268,348
DZ,2020-04-17,2418,364
DZ,2020-04-18,2534,367
DZ,2020-04-19,2629,375
DZ,2020-04-20,2718,384
DZ,2020-04-21,2811,392
DZ,2020-04-22,2910,402
DZ,2020-04-23,3007,407
DZ,2020-04-24,3127,415
DZ,2020-04-25,3256,419
DZ,2020-04-26,3382,425
DZ,2020-04-27,3517,432
DZ,2020-04-28,3649,437
DZ,2020-04-29,3848,444
DZ,2020-04-30,4006,450
DZ,2020-05-01,4154,453
DZ,2020-05-02,4295,459
DZ,2020-05-03,4474,463
DZ,2020-05-04,4648,465
DZ,2020-05-05,4838,470
DZ,2020-05-06,4997,476
DZ,2020-05-07,5182,483
DZ,2020-05-08,5369,488
DZ,2020-05-09,5558,494
DZ,2020-05-10,5723,502
DZ,2020-05-11,5891,507
DZ,2020-05-12,6067,515
DZ,2020-05-13,6253,522
DZ,2020-05-14,6442,529
DZ,2020-05-15,6629,536
DZ,2020-05-16,6821,542
DZ,2020-05-17,7019,548
DZ,2020-05-18,7201,555
DZ,2020-05-19,7377,561
DZ,2020-05-20,7542,568
DZ,2020-05-21,7728,575
DZ,2020-05-22,7918,582
DZ,2020-05-23,8113,592
DZ,2020-05-24,8306,600
DZ,2020-05-25,8503,609
DZ,2020-05-26,8697,617
DZ,2020-05-27,8857,623
AD,2020-03-02,1,0
AD,2020-03-03,1,0
AD,2020-03-04,1,0
AD,2020-03-05,1,0
AD,2020-03-06,1,0
AD,2020-03-07,1,0
AD,2020-03-08,1,0
AD,2020-03-09,1,0
AD,2020-03-10,1,0
AD,2020-03-11,1,0
AD,2020-03-12,1,0
AD,2020-03-13,1,0
AD,2020-03-14,1,0
AD,2020-03-15,1,0
AD,2020-03-16,2,0
AD,2020-03-17,39,0
AD,2020-03-18,39,0
AD,2020-03-19,53,0
AD,2020-03-20,75,0
AD,2020-03-21,88,0
AD,2020-03-22,113,1
AD,2020-03-23,133,1
AD,2020-03-24,164,1
AD,2020-03-25,188,1
AD,2020-03-26,224,3
AD,2020-03-27,267,3
AD,2020-03-28,308,3
AD,2020-03-29,334,6
AD,2020-03-30,370,8
AD,2020-03-31,376,12
AD,2020-04-01,390,14
AD,2020-04-02,428,15
AD,2020-04-03,439,16
AD,2020-04-04,466,17
AD,2020-04-05,501,18
AD,2020-04-06,525,21
AD,2020-04-07,545,22
AD,2020-04-08,564,23
AD,2020-04-09,583,25
AD,2020-04-10,601,26
AD,2020-04-11,601,26
AD,2020-04-12,638,29
AD,2020-04-13,646,29
AD,2020-04-14,659,31
AD,2020-04-15,673,33
AD,2020-04-16,673,33
AD,2020-04-17,696,35
AD,2020-04-18,704,35
AD,2020-04-19,713,36
AD,2020-04-20,717,37
AD,2020-04-21,717,37
AD,2020-04-22,723,37
AD,2020-04-23,723,37
AD,2020-04-24,731,40
AD,2020-04-25,738,40
AD,2020-04-26,738,40
AD,2020-04-27,743,40
AD,2020-04-28,743,41
AD,2020-04-29,743,42
AD,2020-04-30,745,42
AD,2020-05-01,745,43
AD,2020-05-02,747,44
AD,2020-05-03,748,45
AD,2020-05-04,750,45
AD,2020-05-05,751,46
AD,2020-05-06,751,46
AD,2020-05-07,752,47
AD,2020-05-08,752,47
AD,2020-05-09,754,48
AD,2020-05-10,755,48
AD,2020-05-11,755,48
AD,2020-05-12,758,48
AD,2020-05-13,760,49
AD,2020-05-14,761,49
AD,2020-05-15,761,49
AD,2020-05-16,761,51
AD,2020-05-17,761,51
AD,2020-05-18,761,51
AD,2020-05-19,761,51
AD,2020-05-20,762,51
AD,2020-05-21,762,51
AD,2020-05-22,762,51
AD,2020-05-23,762,51
AD,2020-05-24,762,51
AD,2020-05-25,763,51
AD,2020-05-26,763,51
AD,2020-05-27,763,51
AO,2020-03-20,1,0
AO,2020-03-21,2,0
AO,2020-03-22,2,0
AO,2020-03-23,3,0
AO,2020-03-24,3,0
AO,2020-03-25,3,0
AO,2020-03-26,4,0
AO,2020-03-27,4,0
AO,2020-03-28,5,0
AO,2020-03-29,7,2
AO,2020-03-30,7,2
AO,2020-03-31,7,2
AO,2020-04-01,8,2
AO,2020-04-02,8,2
AO,2020-04-03,8,2
AO,2020-04-04,10,2
AO,2020-04-05,14,2
AO,2020-04-06,16,2
AO,2020-04-07,17,2
AO,2020-04-08,19,2
AO,2020-04-09,19,2
AO,2020-04-10,19,2
AO,2020-04-11,19,2
AO,2020-04-12,19,2
AO,2020-04-13,19,2
AO,2020-04-14,19,2
AO,2020-04-15,19,2
AO,2020-04-16,19,2
AO,2020-04-17,19,2
AO,2020-04-18,24,2
AO,2020-04-19,24,2
AO,2020-04-20,24,2
AO,2020-04-21,24,2
AO,2020-04-22,25,2
AO,2020-04-23,25,2
AO,2020-04-24,25,2
AO,2020-04-25,25,2
AO,2020-04-26,26,2
AO,2020-04-27,27,2
AO,2020-04-28,27,2
AO,2020-04-29,27,2
AO,2020-04-30,27,2
AO,2020-05-01,30,2
AO,2020-05-02,35,2
AO,2020-05-03,35,2
AO,2020-05-04,35,2
AO,2020-05-05,36,2
AO,2020-05-06,36,2
AO,2020-05-07,36,2
AO,2020-05-08,43,2
AO,2020-05-09,43,2
AO,2020-05-10,45,2
AO,2020-05-11,45,2
AO,2020-05-12,45,2
AO,2020-05-13,45,2
AO,2020-05-14,48,2
AO,2020-05-15,48,2
AO,2020-05-16,48,2
AO,2020-05-17,48,2
AO,2020-05-18,50,3
AO,2020-05-19,52,3
AO,2020-05-20,52,3
AO,2020-05-21,58,3
AO,2020-05-22,60,3
AO,2020-05-23,61,4
AO,2020-05-24,69,4
AO,2020-05-25,70,4
AO,2020-05-26,70,4
AO,2020-05-27,71,4
AG,2020-03-13,1,0
AG,2020-03-14,1,0
AG,2020-03-15,1,0
AG,2020-03-16,1,0
AG,2020-03-17,1,0
AG,2020-03-18,1,0
AG,2020-03-19,1,0
AG,2020-03-20,1,0
AG,2020-03-21,1,0
AG,2020-03-22,1,0
AG,2020-03-23,3,0
AG,2020-03-24,3,0
AG,2020-03-25,3,0
AG,2020-03-26,7,0
AG,2020-03-27,7,0
AG,2020-03-28,7,0
AG,2020-03-29,7,0
AG,2020-03-30,7,0
AG,2020-03-31,7,0
AG,2020-04-01,7,0
AG,2020-04-02,9,0
AG,2020-04-03,15,0
AG,2020-04-04,15,0
AG,2020-04-05,15,0
AG,2020-04-06,15,0
AG,2020-04-07,19,1
AG,2020-04-08,19,2
AG,2020-04-09,19,2
AG,2020-04-10,19,2
AG,2020-04-11,21,2
AG,2020-04-12,21,2
AG,2020-04-13,23,2
AG,2020-04-14,23,2
AG,2020-04-15,23,2
AG,2020-04-16,23,3
AG,2020-04-17,23,3
AG,2020-04-18,23,3
AG,2020-04-19,23,3
AG,2020-04-20,23,3
AG,2020-04-21,23,3
AG,2020-04-22,24,3
AG,2020-04-23,24,3
AG,2020-04-24,24,3
AG,2020-04-25,24,3
AG,2020-04-26,24,3
AG,2020-04-27,24,3
AG,2020-04-28,24,3
AG,2020-04-29,24,3
AG,2020-04-30,24,3
AG,2020-05-01,25,3
AG,2020-05-02,25,3
AG,2020-05-03,25,3
AG,2020-05-04,25,3
AG,2020-05-05,25,3
AG,2020-05-06,25,3
AG,2020-05-07,25,3
AG,2020-05-08,25,3
AG,2020-05-09,25,3
AG,2020-05-10,25,3
AG,2020-05-11,25,3
AG,2020-05-12,25,3
AG,2020-05-13,25,3
AG,2020-05-14,25,3
AG,2020-05-15,25,3
AG,2020-05-16,25,3
AG,2020-05-17,25,3
AG,2020-05-18,25,3
AG,2020-05-19,25,3
AG,2020-05-20,25,3
AG,2020-05-21,25,3
AG,2020-05-22,25,3
AG,2020-05-23,25,3
AG,2020-05-24,25,3
AG,2020-05-25,25,3
AG,2020-05-26,25,3
AG,2020-05-27,25,3
AR,2020-03-03,1,0
AR,2020-03-04,1,0
AR,2020-03-05,1,0
AR,2020-03-06,2,0
AR,2020-03-07,8,0
AR,2020-03-08,12,1
AR,2020-03-09,12,1
AR,2020-03-10,17,1
AR,2020-03-11,19,1
AR,2020-03-12,19,1
AR,2020-03-13,31,2
AR,2020-03-14,34,2
AR,2020-03-15,45,2
AR,2020-03-16,56,2
AR,2020-03-17,68,2
AR,2020-03-18,79,2
AR,2020-03-19,97,3
AR,2020-03-20,128,3
AR,2020-03-21,158,4
AR,2020-03-22,266,4
AR,2020-03-23,301,4
AR,2020-03-24,387,6
AR,2020-03-25,387,8
AR,2020-03-26,502,9
AR,2020-03-27,589,13
AR,2020-03-28,690,18
AR,2020-03-29,745,19
AR,2020-03-30,820,23
AR,2020-03-31,1054,27
AR,2020-04-01,1054,28
AR,2020-04-02,1133,36
AR,2020-04-03,1265,39
AR,2020-04-04,1451,43
AR,2020-04-05,1451,44
AR,2020-04-06,1554,48
AR,2020-04-07,1628,56
AR,2020-04-08,1715,63
AR,2020-04-09,1795,72
AR,2020-04-10,1975,82
AR,2020-04-11,1975,83
AR,2020-04-12,2142,90
AR,2020-04-13,2208,97
AR,2020-04-14,2277,102
AR,2020-04-15,2443,111
AR,2020-04-16,2571,115
AR,2020-04-17,2669,123
AR,2020-04-18,2758,129
AR,2020-04-19,2839,132
AR,2020-04-20,2941,136
AR,2020-04-21,3031,147
AR,2020-04-22,3144,152
AR,2020-04-23,3435,165
AR,2020-04-24,3607,176
AR,2020-04-25,3780,185
AR,2020-04-26,3892,192
AR,2020-04-27,4003,197
AR,2020-04-28,4127,207
AR,2020-04-29,4285,214
AR,2020-04-30,4428,218
AR,2020-05-01,4532,225
AR,2020-05-02,4681,237
AR,2020-05-03,4783,246
AR,2020-05-04,4887,260
AR,2020-05-05,5020,264
AR,2020-05-06,5208,273
AR,2020-05-07,5371,282
AR,2020-05-08,5611,293
AR,2020-05-09,5776,300
AR,2020-05-10,6034,305
AR,2020-05-11,6278,314
AR,2020-05-12,6563,319
AR,2020-05-13,6879,329
AR,2020-05-14,7134,353
AR,2020-05-15,7479,356
AR,2020-05-16,7805,363
AR,2020-05-17,8068,373
AR,2020-05-18,8371,382
AR,2020-05-19,8809,393
AR,2020-05-20,9283,403
AR,2020-05-21,9931,416
AR,2020-05-22,10649,433
AR,2020-05-23,11353,445
AR,2020-05-24,12076,452
AR,2020-05-25,12628,467
AR,2020-05-26,13228,484
AR,2020-05-27,13933,500
AM,2020-03-01,1,0
AM,2020-03-02,1,0
AM,2020-03-03,1,0
AM,2020-03-04,1,0
AM,2020-03-05,1,0
AM,2020-03-06,1,0
AM,2020-03-07,1,0
AM,2020-03-08,1,0
AM,2020-03-09,1,0
AM,2020-03-10,1,0
AM,2020-03-11,1,0
AM,2020-03-12,4,0
AM,2020-03-13,8,0
AM,2020-03-14,18,0
AM,2020-03-15,26,0
AM,2020-03-16,52,0
AM,2020-03-17,78,0
AM,2020-03-18,84,0
AM,2020-03-19,115,0
AM,2020-03-20,136,0
AM,2020-03-21,160,0
AM,2020-03-22,194,0
AM,2020-03-23,235,0
AM,2020-03-24,249,0
AM,2020-03-25,265,0
AM,2020-03-26,290,1
AM,2020-03-27,329,1
AM,2020-03-28,407,1
AM,2020-03-29,424,3
AM,2020-03-30,482,3
AM,2020-03-31,532,3
AM,2020-04-01,571,4
AM,2020-04-02,663,7
AM,2020-04-03,736,7
AM,2020-04-04,770,7
AM,2020-04-05,822,7
AM,2020-04-06,833,8
AM,2020-04-07,853,8
AM,2020-04-08,881,9
AM,2020-04-09,921,10
AM,2020-04-10,937,12
AM,2020-04-11,967,13
AM,2020-04-12,1013,13
AM,2020-04-13,1039,14
AM,2020-04-14,1067,16
AM,2020-04-15,1111,17
AM,2020-04-16,1159,18
AM,2020-04-17,1201,19
AM,2020-04-18,1248,20
AM,2020-04-19,1291,20
AM,2020-04-20,1339,22
AM,2020-04-21,1401,24
AM,2020-04-22,1473,24
AM,2020-04-23,1523,24
AM,2020-04-24,1596,27
AM,2020-04-25,1677,28
AM,2020-04-26,1746,28
AM,2020-04-27,1808,29
AM,2020-04-28,1867,30
AM,2020-04-29,1932,30
AM,2020-04-30,2066,32
AM,2020-05-01,2148,33
AM,2020-05-02,2273,33
AM,2020-05-03,2386,35
AM,2020-05-04,2507,39
AM,2020-05-05,2619,40
AM,2020-05-06,2782,40
AM,2020-05-07,2884,42
AM,2020-05-08,3029,43
AM,2020-05-09,3175,44
AM,2020-05-10,3313,45
AM,2020-05-11,3392,46
AM,2020-05-12,3538,47
AM,2020-05-13,3718,48
AM,2020-05-14,3860,49
AM,2020-05-15,4044,52
AM,2020-05-16,4283,55
AM,2020-05-17,4472,60
AM,2020-05-18,4823,61
AM,2020-05-19,5041,64
AM,2020-05-20,5271,67
AM,2020-05-21,5606,70
AM,2020-05-22,5928,74
AM,2020-05-23,6302,77
AM,2020-05-24,6661,81
AM,2020-05-25,7113,87
AM,2020-05-26,7402,91
AM,2020-05-27,7774,98
AU,2020-01-26,4,0
AU,2020-01-27,5,0
AU,2020-01-28,5,0
AU,2020-01-29,6,0
AU,2020-01-30,9,0
AU,2020-01-31,9,0
AU,2020-02-01,12,0
AU,2020-02-02,12,0
AU,2020-02-03,12,0
AU,2020-02-04,13,0
AU,2020-02-05,13,0
AU,2020-02-06,14,0
AU,2020-02-07,15,0
AU,2020-02-08,15,0
AU,2020-02-09,15,0
AU,2020-02-10,15,0
AU,2020-02-11,15,0
AU,2020-02-12,15,0
AU,2020-02-13,15,0
AU,2020-02-14,15,0
AU,2020-02-15,15,0
AU,2020-02-16,15,0
AU,2020-02-17,15,0
AU,2020-02-18,15,0
AU,2020-02-19,15,0
AU,2020-02-20,15,0
AU,2020-02-21,15,0
AU,2020-02-22,15,0
AU,2020-02-23,15,0
AU,2020-02-24,15,0
AU,2020-02-25,15,0
AU,2020-02-26,15,0
AU,2020-02-27,15,0
AU,2020-02-28,15,0
AU,2020-02-29,25,0
AU,2020-03-01,27,1
AU,2020-03-02,30,1
AU,2020-03-03,39,1
AU,2020-03-04,52,2
AU,2020-03-05,55,2
AU,2020-03-06,60,2
AU,2020-03-07,63,2
AU,2020-03-08,76,3
AU,2020-03-09,91,3
AU,2020-03-10,107,3
AU,2020-03-11,128,3
AU,2020-03-12,128,3
AU,2020-03-13,200,3
AU,2020-03-14,250,3
AU,2020-03-15,297,3
AU,2020-03-16,377,3
AU,2020-03-17,452,5
AU,2020-03-18,568,6
AU,2020-03-19,681,6
AU,2020-03-20,791,7
AU,2020-03-21,1071,7
AU,2020-03-22,1549,7
AU,2020-03-23,1682,7
AU,2020-03-24,2044,8
AU,2020-03-25,2364,8
AU,2020-03-26,2810,13
AU,2020-03-27,3143,13
AU,2020-03-28,3640,14
AU,2020-03-29,3984,16
AU,2020-03-30,4361,17
AU,2020-03-31,4559,18
AU,2020-04-01,4862,20
AU,2020-04-02,5116,24
AU,2020-04-03,5330,28
AU,2020-04-04,5550,30
AU,2020-04-05,5687,35
AU,2020-04-06,5797,40
AU,2020-04-07,5895,45
AU,2020-04-08,6010,50
AU,2020-04-09,6108,51
AU,2020-04-10,6215,54
AU,2020-04-11,6303,57
AU,2020-04-12,6315,60
AU,2020-04-13,6351,61
AU,2020-04-14,6415,62
AU,2020-04-15,6440,63
AU,2020-04-16,6462,63
AU,2020-04-17,6522,66
AU,2020-04-18,6568,67
AU,2020-04-19,6610,67
AU,2020-04-20,6623,67
AU,2020-04-21,6645,67
AU,2020-04-22,6652,67
AU,2020-04-23,6662,75
AU,2020-04-24,6677,79
AU,2020-04-25,6694,80
AU,2020-04-26,6714,83
AU,2020-04-27,6721,83
AU,2020-04-28,6744,89
AU,2020-04-29,6752,91
AU,2020-04-30,6766,93
AU,2020-05-01,6778,93
AU,2020-05-02,6799,94
AU,2020-05-03,6822,95
AU,2020-05-04,6847,96
AU,2020-05-05,6875,97
AU,2020-05-06,6894,97
AU,2020-05-07,6913,97
AU,2020-05-08,6918,97
AU,2020-05-09,6939,97
AU,2020-05-10,6948,97
AU,2020-05-11,6970,97
AU,2020-05-12,6980,98
AU,2020-05-13,6989,98
AU,2020-05-14,7019,98
AU,2020-05-15,7035,98
AU,2020-05-16,7044,98
AU,2020-05-17,7054,99
AU,2020-05-18,7068,99
AU,2020-05-19,7072,100
AU,2020-05-20,7081,100
AU,2020-05-21,7095,101
AU,2020-05-22,7099,101
AU,2020-05-23,7114,102
AU,2020-05-24,7114,102
AU,2020-05-25,7126,102
AU,2020-05-26,7139,103
AU,2020-05-27,7150,103
AT,2020-02-25,2,0
AT,2020-02-26,2,0
AT,2020-02-27,3,0
AT,2020-02-28,3,0
AT,2020-02-29,9,0
AT,2020-03-01,14,0
AT,2020-03-02,18,0
AT,2020-03-03,21,0
AT,2020-03-04,29,0
AT,2020-03-05,41,0
AT,2020-03-06,55,0
AT,2020-03-07,79,0
AT,2020-03-08,104,0
AT,2020-03-09,131,0
AT,2020-03-10,182,0
AT,2020-03-11,246,0
AT,2020-03-12,302,1
AT,2020-03-13,504,1
AT,2020-03-14,655,1
AT,2020-03-15,860,1
AT,2020-03-16,1018,3
AT,2020-03-17,1332,3
AT,2020-03-18,1646,4
AT,2020-03-19,2013,6
AT,2020-03-20,2388,6
AT,2020-03-21,2814,8
AT,2020-03-22,3582,16
AT,2020-03-23,4474,21
AT,2020-03-24,5283,28
AT,2020-03-25,5588,30
AT,2020-03-26,6909,49
AT,2020-03-27,7657,58
AT,2020-03-28,8271,68
AT,2020-03-29,8788,86
AT,2020-03-30,9618,108
AT,2020-03-31,10180,128
AT,2020-04-01,10711,146
AT,2020-04-02,11129,158
AT,2020-04-03,11524,168
AT,2020-04-04,11781,186
AT,2020-04-05,12051,204
AT,2020-04-06,12297,220
AT,2020-04-07,12639,243
AT,2020-04-08,12942,273
AT,2020-04-09,13244,295
AT,2020-04-10,13555,319
AT,2020-04-11,13806,337
AT,2020-04-12,13945,350
AT,2020-04-13,14041,368
AT,2020-04-14,14226,384
AT,2020-04-15,14336,393
AT,2020-04-16,14476,410
AT,2020-04-17,14595,431
AT,2020-04-18,14671,443
AT,2020-04-19,14749,452
AT,2020-04-20,14795,470
AT,2020-04-21,14873,491
AT,2020-04-22,14925,510
AT,2020-04-23,15002,522
AT,2020-04-24,15071,530
AT,2020-04-25,15148,536
AT,2020-04-26,15225,542
AT,2020-04-27,15274,549
AT,2020-04-28,15357,569
AT,2020-04-29,15402,580
AT,2020-04-30,15452,584
AT,2020-05-01,15531,589
AT,2020-05-02,15558,596
AT,2020-05-03,15597,598
AT,2020-05-04,15621,600
AT,2020-05-05,15650,606
AT,2020-05-06,15684,608
AT,2020-05-07,15752,609
AT,2020-05-08,15774,614
AT,2020-05-09,15833,615
AT,2020-05-10,15871,618
AT,2020-05-11,15882,620
AT,2020-05-12,15961,623
AT,2020-05-13,15997,624
AT,2020-05-14,16058,626
AT,2020-05-15,16109,628
AT,2020-05-16,16201,629
AT,2020-05-17,16242,629
AT,2020-05-18,16269,629
AT,2020-05-19,16321,632
AT,2020-05-20,16353,633
AT,2020-05-21,16404,633
AT,2020-05-22,16436,635
AT,2020-05-23,16486,639
AT,2020-05-24,16503,640
AT,2020-05-25,16539,641
AT,2020-05-26,16557,643
AT,2020-05-27,16591,645
AZ,2020-03-01,3,0
AZ,2020-03-02,3,0
AZ,2020-03-03,3,0
AZ,2020-03-04,3,0
AZ,2020-03-05,6,0
AZ,2020-03-06,6,0
AZ,2020-03-07,9,0
AZ,2020-03-08,9,0
AZ,2020-03-09,9,0
AZ,2020-03-10,11,0
AZ,2020-03-11,11,0
AZ,2020-03-12,11,0
AZ,2020-03-13,15,1
AZ,2020-03-14,15,1
AZ,2020-03-15,23,1
AZ,2020-03-16,28,1
AZ,2020-03-17,28,1
AZ,2020-03-18,28,1
AZ,2020-03-19,44,1
AZ,2020-03-20,44,1
AZ,2020-03-21,53,1
AZ,2020-03-22,65,1
AZ,2020-03-23,72,1
AZ,2020-03-24,87,1
AZ,2020-03-25,93,2
AZ,2020-03-26,122,3
AZ,2020-03-27,165,3
AZ,2020-03-28,182,4
AZ,2020-03-29,209,4
AZ,2020-03-30,273,4
AZ,2020-03-31,298,5
AZ,2020-04-01,359,5
AZ,2020-04-02,400,5
AZ,2020-04-03,443,5
AZ,2020-04-04,521,5
AZ,2020-04-05,584,7
AZ,2020-04-06,641,7
AZ,2020-04-07,717,8
AZ,2020-04-08,822,8
AZ,2020-04-09,926,9
AZ,2020-04-10,991,10
AZ,2020-04-11,1058,11
AZ,2020-04-12,1098,11
AZ,2020-04-13,1148,12
AZ,2020-04-14,1197,13
AZ,2020-04-15,1253,13
AZ,2020-04-16,1283,15
AZ,2020-04-17,1340,15
AZ,2020-04-18,1373,18
AZ,2020-04-19,1398,19
AZ,2020-04-20,1436,19
AZ,2020-04-21,1480,20
AZ,2020-04-22,1518,20
AZ,2020-04-23,1548,20
AZ,2020-04-24,1592,21
AZ,2020-04-25,1617,21
AZ,2020-04-26,1645,21
AZ,2020-04-27,1678,22
AZ,2020-04-28,1717,22
AZ,2020-04-29,1766,23
AZ,2020-04-30,1804,24
AZ,2020-05-01,1854,25
AZ,2020-05-02,1894,25
AZ,2020-05-03,1932,25
AZ,2020-05-04,1984,26
AZ,2020-05-05,2060,26
AZ,2020-05-06,2127,28
AZ,2020-05-07,2204,28
AZ,2020-05-08,2279,28
AZ,2020-05-09,2422,31
AZ,2020-05-10,2519,32
