continent_code,date,cases,deaths
AS,2020-03-08,257731,9559
AS,2020-03-09,258680,9678
AS,2020-03-10,259929,9783
AS,2020-03-11,261756,9927
AS,2020-03-12,263073,10044
AS,2020-03-13,264948,10165
AS,2020-03-14,266928,10315
AS,2020-03-15,268919,10464
AS,2020-03-16,270597,10642
AS,2020-03-17,272638,10828
AS,2020-03-18,274673,11034
AS,2020-03-19,277055,11223
AS,2020-03-20,279440,11412
AS,2020-03-21,281970,11571
AS,2020-03-22,284850,11793
AS,2020-03-23,287781,11942
AS,2020-03-24,291346,12120
AS,2020-03-25,296306,12307
AS,2020-03-26,300842,12545
AS,2020-03-27,306061,12752
AS,2020-03-28,311913,12952
AS,2020-03-29,317690,13145
AS,2020-03-30,323233,13328
AS,2020-03-31,329480,13535
AS,2020-04-01,336041,13778
AS,2020-04-02,343014,14010
AS,2020-04-03,349032,14231
AS,2020-04-04,355028,14474
AS,2020-04-05,361335,14701
AS,2020-04-06,368959,14952
AS,2020-04-07,374654,15171
AS,2020-04-08,380292,15389
AS,2020-04-09,386700,15660
AS,2020-04-10,393416,15895
AS,2020-04-11,400317,16173
AS,2020-04-12,407439,16475
AS,2020-04-13,415332,16725
AS,2020-04-14,422587,17008
AS,2020-04-15,429858,17193
AS,2020-04-16,437897,17463
AS,2020-04-17,447063,21569
AS,2020-04-18,455280,21783
AS,2020-04-19,464340,22040
AS,2020-04-20,472190,22236
AS,2020-04-21,481879,22502
AS,2020-04-22,490772,22730
AS,2020-04-23,501265,22993
AS,2020-04-24,511314,23274
AS,2020-04-25,520739,23519
AS,2020-04-26,529973,23714
AS,2020-04-27,539359,23963
AS,2020-04-28,548031,24194
AS,2020-04-29,557634,24471
AS,2020-04-30,568123,24735
AS,2020-05-01,579395,24979
AS,2020-05-02,589449,25280
AS,2020-05-03,600699,25496
AS,2020-05-04,613115,25893
AS,2020-05-05,625640,26205
AS,2020-05-06,640125,26517
AS,2020-05-07,652746,26838
AS,2020-05-08,667232,27086
AS,2020-05-09,681797,27386
AS,2020-05-10,698154,27677
AS,2020-05-11,713131,27934
AS,2020-05-12,729787,28245
AS,2020-05-13,745881,28582
AS,2020-05-14,762334,28859
AS,2020-05-15,781151,29215
AS,2020-05-16,798133,29483
AS,2020-05-17,817002,29871
AS,2020-05-18,836803,30216
AS,2020-05-19,857671,30577
AS,2020-05-20,878988,30905
AS,2020-05-21,901848,31271
AS,2020-05-22,926042,31676
AS,2020-05-23,948843,32036
AS,2020-05-24,972016,32392
AS,2020-05-25,993262,32710
AS,2020-05-26,1012402,33094
EU,2020-01-24,2,0
EU,2020-01-25,3,0
EU,2020-01-26,3,0
EU,2020-01-27,4,0
EU,2020-01-28,8,0
EU,2020-01-29,10,0
EU,2020-01-30,10,0
EU,2020-01-31,22,0
EU,2020-02-01,27,0
EU,2020-02-02,29,0
EU,2020-02-03,31,0
EU,2020-02-04,32,0
EU,2020-02-05,32,0
EU,2020-02-06,32,0
EU,2020-02-07,37,0
EU,2020-02-08,42,0
EU,2020-02-09,44,0
EU,2020-02-10,59,0
EU,2020-02-11,61,0
EU,2020-02-12,64,0
EU,2020-02-13,64,0
EU,2020-02-14,64,0
EU,2020-02-15,65,1
EU,2020-02-16,65,1
EU,2020-02-17,65,1
EU,2020-02-18,65,1
EU,2020-02-19,65,1
EU,2020-02-20,65,1
EU,2020-02-21,82,2
EU,2020-02-22,124,3
EU,2020-02-23,217,4
EU,2020-02-24,303,8
EU,2020-02-25,407,11
EU,2020-02-26,567,14
EU,2020-02-27,836,19
EU,2020-02-28,1135,23
EU,2020-02-29,1515,31
EU,2020-03-01,2279,36
EU,2020-03-02,2814,55
EU,2020-03-03,3467,85
EU,2020-03-04,4524,114
EU,2020-03-05,5985,159
EU,2020-03-06,7869,217
EU,2020-03-07,10099,263
EU,2020-03-08,12790,414
EU,2020-03-09,15723,527
EU,2020-03-10,19424,731
EU,2020-03-11,24816,972
EU,2020-03-12,28376,1171
EU,2020-03-13,40720,1553
EU,2020-03-14,49633,1876
EU,2020-03-15,58064,2404
EU,2020-03-16,69718,2949
EU,2020-03-17,81796,3586
EU,2020-03-18,96957,4293
EU,2020-03-19,115691,5224
EU,2020-03-20,139090,6482
EU,2020-03-21,163071,8032
EU,2020-03-22,184224,9428
EU,2020-03-23,212017,11140
EU,2020-03-24,239059,13274
EU,2020-03-25,272449,15890
EU,2020-03-26,313187,18569
EU,2020-03-27,356944,21830
EU,2020-03-28,400578,25191
EU,2020-03-29,436985,28193
EU,2020-03-30,475119,32012
EU,2020-03-31,519402,36064
EU,2020-04-01,567173,41352
EU,2020-04-02,614170,46920
EU,2020-04-03,663514,52627
EU,2020-04-04,707983,58232
EU,2020-04-05,753197,62673
EU,2020-04-06,791512,67450
EU,2020-04-07,832199,74640
EU,2020-04-08,882249,80777
EU,2020-04-09,928720,87875
EU,2020-04-10,989758,94741
EU,2020-04-11,1036172,99849
EU,2020-04-12,1104560,104558
EU,2020-04-13,1143283,109406
EU,2020-04-14,1184194,115202
EU,2020-04-15,1229255,121999
EU,2020-04-16,1286912,128383
EU,2020-04-17,1335526,134489
EU,2020-04-18,1374560,140054
EU,2020-04-19,1425987,143673
EU,2020-04-20,1464494,147759
EU,2020-04-21,1504774,153937
EU,2020-04-22,1541512,159150
EU,2020-04-23,1583028,163917
EU,2020-04-24,1612490,169385
EU,2020-04-25,1651518,173999
EU,2020-04-26,1686102,176718
EU,2020-04-27,1720499,179592
EU,2020-04-28,1754117,184261
EU,2020-04-29,1784433,188854
EU,2020-04-30,1823128,192596
EU,2020-05-01,1861573,196057
EU,2020-05-02,1897746,199683
EU,2020-05-03,1930823,201578
EU,2020-05-04,1962232,203771
EU,2020-05-05,1996177,207187
EU,2020-05-06,2039486,211078
EU,2020-05-07,2079690,214053
EU,2020-05-08,2116678,217416
EU,2020-05-09,2148756,219417
EU,2020-05-10,2179812,220976
EU,2020-05-11,2212918,222644
EU,2020-05-12,2243526,225784
EU,2020-05-13,2271372,228449
EU,2020-05-14,2301149,231018
EU,2020-05-15,2331474,233190
EU,2020-05-16,2358782,235282
EU,2020-05-17,2385569,236848
EU,2020-05-18,2408941,238034
EU,2020-05-19,2433363,240120
EU,2020-05-20,2448388,242084
EU,2020-05-21,2472294,243821
EU,2020-05-22,2499753,246146
EU,2020-05-23,2524767,247617
EU,2020-05-24,2546566,248472
EU,2020-05-25,2565093,247407
EU,2020-05-26,2592200,248760
"NA",2020-01-22,3,0
"NA",2020-01-23,3,0
"NA",2020-01-24,16,0
"NA",2020-01-25,21,0
"NA",2020-01-26,31,0
"NA",2020-01-27,31,0
"NA",2020-01-28,37,0
"NA",2020-01-29,42,0
"NA",2020-01-30,42,0
"NA",2020-01-31,62,0
"NA",2020-02-01,70,0
"NA",2020-02-02,70,0
"NA",2020-02-03,79,0
"NA",2020-02-04,79,0
"NA",2020-02-05,80,0
"NA",2020-02-06,80,0
"NA",2020-02-07,88,0
"NA",2020-02-08,113,0
"NA",2020-02-09,113,0
"NA",2020-02-10,143,0
"NA",2020-02-11,146,0
"NA",2020-02-12,152,0
"NA",2020-02-13,155,0
"NA",2020-02-14,155,0
"NA",2020-02-15,160,5
"NA",2020-02-16,160,5
"NA",2020-02-17,161,5
"NA",2020-02-18,161,5
"NA",2020-02-19,161,5
"NA",2020-02-20,161,5
"NA",2020-02-21,168,5
"NA",2020-02-22,168,5
"NA",2020-02-23,168,5
"NA",2020-02-24,301,5
"NA",2020-02-25,312,5
"NA",2020-02-26,350,10
"NA",2020-02-27,470,10
"NA",2020-02-28,603,10
"NA",2020-02-29,881,13
"NA",2020-03-01,1142,13
"NA",2020-03-02,1562,33
"NA",2020-03-03,1770,41
"NA",2020-03-04,2529,53
"NA",2020-03-05,3471,66
"NA",2020-03-06,5403,95
"NA",2020-03-07,7709,120
"NA",2020-03-08,9529,176
"NA",2020-03-09,10623,186
"NA",2020-03-10,15289,300
"NA",2020-03-11,19669,402
"NA",2020-03-12,21017,432
"NA",2020-03-13,32465,627
"NA",2020-03-14,40623,830
"NA",2020-03-15,43699,979
"NA",2020-03-16,61098,1498
"NA",2020-03-17,74838,1737
"NA",2020-03-18,91028,2068
"NA",2020-03-19,119795,3128
"NA",2020-03-20,154576,4719
"NA",2020-03-21,190322,5963
"NA",2020-03-22,228087,7265
"NA",2020-03-23,287063,9323
"NA",2020-03-24,341001,12231
"NA",2020-03-25,403136,15603
"NA",2020-03-26,493316,19925
"NA",2020-03-27,588135,25021
"NA",2020-03-28,690435,30035
"NA",2020-03-29,779242,35117
"NA",2020-03-30,884716,42014
"NA",2020-03-31,1022930,50738
"NA",2020-04-01,1153919,62920
"NA",2020-04-02,1286573,76437
"NA",2020-04-03,1439528,90682
"NA",2020-04-04,1586635,105769
"NA",2020-04-05,1721509,117090
"NA",2020-04-06,1856501,129582
"NA",2020-04-07,1993991,150340
"NA",2020-04-08,2145578,165907
"NA",2020-04-09,2302654,185742
"NA",2020-04-10,2482809,204152
"NA",2020-04-11,2624767,218834
"NA",2020-04-12,2881139,231248
"NA",2020-04-13,3005948,244242
"NA",2020-04-14,3147538,261897
"NA",2020-04-15,3282318,282215
"NA",2020-04-16,3472477,299117
"NA",2020-04-17,3618512,316774
"NA",2020-04-18,3754546,334207
"NA",2020-04-19,3897828,343079
"NA",2020-04-20,4020358,354776
"NA",2020-04-21,4146074,372350
"NA",2020-04-22,4252890,387727
"NA",2020-04-23,4384048,402160
"NA",2020-04-24,4538438,416066
"NA",2020-04-25,4679369,430289
"NA",2020-04-26,4796474,437713
"NA",2020-04-27,4912179,446296
"NA",2020-04-28,5028293,460394
"NA",2020-04-29,5126723,475804
"NA",2020-04-30,5260124,487881
"NA",2020-05-01,5404665,499825
"NA",2020-05-02,5531820,509127
"NA",2020-05-03,5641693,516010
"NA",2020-05-04,5740000,523395
"NA",2020-05-05,5847847,536275
"NA",2020-05-06,5981676,549190
"NA",2020-05-07,6107287,560575
"NA",2020-05-08,6227213,570629
"NA",2020-05-09,6335125,578414
"NA",2020-05-10,6423724,582903
"NA",2020-05-11,6508805,589240
"NA",2020-05-12,6601950,600434
"NA",2020-05-13,6688079,609656
"NA",2020-05-14,6799859,619838
"NA",2020-05-15,6904663,628060
"NA",2020-05-16,7005118,635015
"NA",2020-05-17,7087606,641627
"NA",2020-05-18,7175155,645855
"NA",2020-05-19,7260361,653242
"NA",2020-05-20,7335407,661160
"NA",2020-05-21,7434083,668014
"NA",2020-05-22,7533021,674946
"NA",2020-05-23,7623686,680530
"NA",2020-05-24,7705961,683644
"NA",2020-05-25,7779947,686707
"NA",2020-05-26,7865370,690652
OC,2020-01-22,3,0
OC,2020-01-23,3,0
OC,2020-01-24,10,0
OC,2020-01-25,12,0
OC,2020-01-26,25,0
OC,2020-01-27,26,0
OC,2020-01-28,28,0
OC,2020-01-29,31,0
OC,2020-01-30,34,0
OC,2020-01-31,40,0
OC,2020-02-01,48,0
OC,2020-02-02,48,0
OC,2020-02-03,57,0
OC,2020-02-04,58,0
OC,2020-02-05,58,0
OC,2020-02-06,59,0
OC,2020-02-07,60,0
OC,2020-02-08,70,0
OC,2020-02-09,70,0
OC,2020-02-10,70,0
OC,2020-02-11,73,0
OC,2020-02-12,73,0
OC,2020-02-13,76,0
OC,2020-02-14,76,0
OC,2020-02-15,78,2
OC,2020-02-16,78,2
OC,2020-02-17,78,2
OC,2020-02-18,78,2
OC,2020-02-19,78,2
OC,2020-02-20,78,2
OC,2020-02-21,84,2
OC,2020-02-22,84,2
OC,2020-02-23,84,2
OC,2020-02-24,192,2
OC,2020-02-25,196,2
OC,2020-02-26,222,4
OC,2020-02-27,265,4
OC,2020-02-28,310,4
OC,2020-02-29,430,7
OC,2020-03-01,510,8
OC,2020-03-02,707,25
OC,2020-03-03,802,30
OC,2020-03-04,1078,43
OC,2020-03-05,1475,50
OC,2020-03-06,2177,62
OC,2020-03-07,3195,75
OC,2020-03-08,3910,104
OC,2020-03-09,4298,107
OC,2020-03-10,6586,153
OC,2020-03-11,8574,207
OC,2020-03-12,9720,225
OC,2020-03-13,14110,311
OC,2020-03-14,17435,365
OC,2020-03-15,19977,407
OC,2020-03-16,27734,601
OC,2020-03-17,35205,705
OC,2020-03-18,42179,799
OC,2020-03-19,63894,1271
OC,2020-03-20,84170,1959
OC,2020-03-21,106851,2459
OC,2020-03-22,133980,3120
OC,2020-03-23,173620,4089
OC,2020-03-24,209223,5245
OC,2020-03-25,251307,6634
OC,2020-03-26,313709,8587
OC,2020-03-27,376207,10814
OC,2020-03-28,445665,12880
OC,2020-03-29,508650,15499
OC,2020-03-30,581737,18666
OC,2020-03-31,675382,23184
OC,2020-04-01,761880,28382
OC,2020-04-02,857803,34635
OC,2020-04-03,964004,40849
OC,2020-04-04,1072594,47789
OC,2020-04-05,1159969,53347
OC,2020-04-06,1256556,59575
OC,2020-04-07,1356761,69305
OC,2020-04-08,1459313,76635
OC,2020-04-09,1572077,85372
OC,2020-04-10,1681530,93557
OC,2020-04-11,1777687,100861
OC,2020-04-12,1917026,107146
OC,2020-04-13,2000378,113648
OC,2020-04-14,2091539,122319
OC,2020-04-15,2185036,132690
OC,2020-04-16,2303980,140448
OC,2020-04-17,2404309,149727
OC,2020-04-18,2501956,158053
OC,2020-04-19,2590514,162354
OC,2020-04-20,2672998,168671
OC,2020-04-21,2760046,176934
OC,2020-04-22,2841142,185001
OC,2020-04-23,2932260,192980
OC,2020-04-24,3044142,199072
OC,2020-04-25,3145940,206597
OC,2020-04-26,3230004,210463
OC,2020-04-27,3304736,215351
OC,2020-04-28,3384096,222499
OC,2020-04-29,3461067,231191
OC,2020-04-30,3551141,237858
OC,2020-05-01,3653282,244136
OC,2020-05-02,3742965,248747
OC,2020-05-03,3820305,252961
OC,2020-05-04,3888650,257290
OC,2020-05-05,3962816,264384
OC,2020-05-06,4044850,272107
OC,2020-05-07,4129334,279084
OC,2020-05-08,4212627,284124
OC,2020-05-09,4290673,289129
OC,2020-05-10,4350439,291462
OC,2020-05-11,4407230,295456
OC,2020-05-12,4473329,301175
OC,2020-05-13,4536098,306630
OC,2020-05-14,4619853,312669
OC,2020-05-15,4696291,317773
OC,2020-05-16,4771289,321445
OC,2020-05-17,4828236,325028
OC,2020-05-18,4893619,327645
OC,2020-05-19,4956171,331934
OC,2020-05-20,5027569,336708
OC,2020-05-21,5103968,340664
OC,2020-05-22,5176148,344643
OC,2020-05-23,5241868,348054
OC,2020-05-24,5303800,350023
OC,2020-05-25,5361696,351703
OC,2020-05-26,5417102,353929
SA,2020-01-24,2,0
SA,2020-01-25,3,0
SA,2020-01-26,3,0
SA,2020-01-27,3,0
SA,2020-01-28,4,0
SA,2020-01-29,5,0
SA,2020-01-30,5,0
SA,2020-01-31,7,0
SA,2020-02-01,8,0
SA,2020-02-02,8,0
SA,2020-02-03,8,0
SA,2020-02-04,8,0
SA,2020-02-05,8,0
SA,2020-02-06,8,0
SA,2020-02-07,9,0
SA,2020-02-08,14,0
SA,2020-02-09,14,0
SA,2020-02-10,19,0
SA,2020-02-11,19,0
SA,2020-02-12,20,0
SA,2020-02-13,20,0
SA,2020-02-14,20,0
SA,2020-02-15,21,1
SA,2020-02-16,21,1
SA,2020-02-17,21,1
SA,2020-02-18,21,1
SA,2020-02-19,21,1
SA,2020-02-20,21,1
SA,2020-02-21,21,1
SA,2020-02-22,21,1
SA,2020-02-23,21,1
SA,2020-02-24,25,1
SA,2020-02-25,27,1
SA,2020-02-26,32,2
SA,2020-02-27,56,2
SA,2020-02-28,80,2
SA,2020-02-29,137,2
SA,2020-03-01,194,2
SA,2020-03-02,275,3
SA,2020-03-03,314,4
SA,2020-03-04,466,4
SA,2020-03-05,682,6
SA,2020-03-06,1110,12
SA,2020-03-07,1582,15
SA,2020-03-08,2002,28
SA,2020-03-09,2252,29
SA,2020-03-10,3033,49
SA,2020-03-11,3882,66
SA,2020-03-12,3901,69
SA,2020-03-13,6392,112
SA,2020-03-14,7924,148
SA,2020-03-15,8378,179
SA,2020-03-16,11724,268
SA,2020-03-17,14038,323
SA,2020-03-18,17066,389
SA,2020-03-19,20278,570
SA,2020-03-20,25053,883
SA,2020-03-21,29799,1121
SA,2020-03-22,34547,1375
SA,2020-03-23,41314,1718
SA,2020-03-24,47719,2259
SA,2020-03-25,54712,2857
SA,2020-03-26,64008,3590
SA,2020-03-27,74333,4422
SA,2020-03-28,85228,5266
SA,2020-03-29,93550,6083
SA,2020-03-30,103447,7104
SA,2020-03-31,118028,8417
SA,2020-04-01,131769,10313
SA,2020-04-02,142741,12428
SA,2020-04-03,156617,14646
SA,2020-04-04,168843,16936
SA,2020-04-05,181078,18402
SA,2020-04-06,192808,20131
SA,2020-04-07,204730,23214
SA,2020-04-08,221171,25306
SA,2020-04-09,236426,28261
SA,2020-04-10,257595,30829
SA,2020-04-11,271461,32698
SA,2020-04-12,308868,34289
SA,2020-04-13,322916,35946
SA,2020-04-14,337962,38247
SA,2020-04-15,352487,41175
SA,2020-04-16,376124,43577
SA,2020-04-17,391521,45853
SA,2020-04-18,404471,48209
SA,2020-04-19,421913,49488
SA,2020-04-20,434684,50958
SA,2020-04-21,448010,53227
SA,2020-04-22,457071,55156
SA,2020-04-23,473196,57175
SA,2020-04-24,499248,59281
SA,2020-04-25,517231,61181
SA,2020-04-26,530468,62266
SA,2020-04-27,546264,63614
SA,2020-04-28,564081,65785
SA,2020-04-29,577046,67859
SA,2020-04-30,597360,69653
SA,2020-05-01,616148,71483
SA,2020-05-02,633314,73232
SA,2020-05-03,650805,74434
SA,2020-05-04,667939,75506
SA,2020-05-05,687043,77410
SA,2020-05-06,713624,79233
SA,2020-05-07,734557,80886
SA,2020-05-08,756623,82908
SA,2020-05-09,776440,84256
SA,2020-05-10,793227,85618
SA,2020-05-11,808539,86784
SA,2020-05-12,828668,88991
SA,2020-05-13,852261,90623
SA,2020-05-14,878277,92392
SA,2020-05-15,908537,94393
SA,2020-05-16,934186,95891
SA,2020-05-17,953312,97345
SA,2020-05-18,977591,98663
SA,2020-05-19,1007744,100407
SA,2020-05-20,1039111,102054
SA,2020-05-21,1071793,103988
SA,2020-05-22,1106379,105756
SA,2020-05-23,1136738,107351
SA,2020-05-24,1165939,108358
SA,2020-05-25,1191383,109753
SA,2020-05-26,1223689,111312
NA,2020-02-07,61,0
NA,2020-02-08,61,0
NA,2020-02-09,64,0
NA,2020-02-10,135,0
NA,2020-02-11,135,0
NA,2020-02-12,175,0
NA,2020-02-13,175,0
NA,2020-02-14,218,0
NA,2020-02-15,285,0
NA,2020-02-16,355,0
NA,2020-02-17,454,0
NA,2020-02-18,542,0
NA,2020-02-19,621,0
NA,2020-02-20,634,2
NA,2020-02-21,634,2
NA,2020-02-22,634,2
NA,2020-02-23,691,3
NA,2020-02-24,691,3
NA,2020-02-25,691,3
NA,2020-02-26,705,4
NA,2020-02-27,705,4
NA,2020-02-28,705,6
NA,2020-02-29,705,6
NA,2020-03-01,705,6
NA,2020-03-02,705,6
NA,2020-03-03,706,6
NA,2020-03-04,706,6
NA,2020-03-05,706,6
NA,2020-03-06,706,6
NA,2020-03-07,706,6
NA,2020-03-08,706,6
NA,2020-03-09,706,6
NA,2020-03-10,706,6
NA,2020-03-11,706,7
NA,2020-03-12,706,7
NA,2020-03-13,706,7
NA,2020-03-14,706,7
NA,2020-03-15,706,7
NA,2020-03-16,706,7
NA,2020-03-17,706,7
NA,2020-03-18,712,7
NA,2020-03-19,712,7
NA,2020-03-20,712,7
NA,2020-03-21,712,8
NA,2020-03-22,712,8
NA,2020-03-23,712,8
NA,2020-03-24,712,10
NA,2020-03-25,712,10
NA,2020-03-26,712,10
NA,2020-03-27,712,10
NA,2020-03-28,714,10
NA,2020-03-29,714,10
NA,2020-03-30,714,10
NA,2020-03-31,714,10
NA,2020-04-01,721,13
NA,2020-04-02,721,13
NA,2020-04-03,721,13
NA,2020-04-04,721,13
NA,2020-04-05,721,13
NA,2020-04-06,721,13
NA,2020-04-07,721,13
NA,2020-04-08,721,13
NA,2020-04-09,721,13
NA,2020-04-10,721,13
NA,2020-04-11,721,13
NA,2020-04-12,721,13
NA,2020-04-13,721,13
NA,2020-04-14,721,14
NA,2020-04-15,721,14
NA,2020-04-16,721,14
NA,2020-04-17,721,15
NA,2020-04-18,721,15
NA,2020-04-19,721,15
NA,2020-04-20,721,15
NA,2020-04-21,721,15
NA,2020-04-22,721,15
NA,2020-04-23,721,15
NA,2020-04-24,721,15
NA,2020-04-25,721,15
NA,2020-04-26,721,15
NA,2020-04-27,721,15
NA,2020-04-28,721,15
NA,2020-04-29,721,15
NA,2020-04-30,721,15
NA,2020-05-01,721,15
NA,2020-05-02,721,15
NA,2020-05-03,721,15
NA,2020-05-04,721,15
NA,2020-05-05,721,15
NA,2020-05-06,721,15
NA,2020-05-07,721,15
NA,2020-05-08,721,15
NA,2020-05-09,721,15
NA,2020-05-10,721,15
NA,2020-05-11,721,15
NA,2020-05-12,721,15
NA,2020-05-13,721,15
NA,2020-05-14,721,15
NA,2020-05-15,721,15
NA,2020-05-16,721,15
NA,2020-05-17,721,15
NA,2020-05-18,721,15
NA,2020-05-19,721,15
NA,2020-05-20,721,15
NA,2020-05-21,721,15
NA,2020-05-22,721,15
NA,2020-05-23,721,15
NA,2020-05-24,721,15
NA,2020-05-25,721,15
NA,2020-05-26,721,15
